transactionType,transactionId,cardNumber,amount,Stan,currencyCode,transactionDate,transactionTime,responseCode,accountType,authorizationCode,merchantId,merchantCategoryCode,terminalId,cardExpiryDate,cardholderName,accountHolderName,transactionFee,authorizationIndicator,acquirerBin,issuerBin,merchantName,transactionCode,reasonCode,rrn,originalTransactionId,acquirerReferenceNumber,batchNumber,dateOfSettlement,settlementAmount,issuerResponseCode,transactionOrigin,transactionReference,originalTransactionAmount,refundAmount,adjustmentAmount,loyaltyPointsEarned,loyaltyPointsRedeemed,reversalIndicator,authorizationDateTime,originalAuthorizationCode,narrative
REVERSAL,TXN1743325849365025757,4024007198765433,0,165238,356,3/23/2025,10:00:00,0,Savings,AUTH7272,MERCHANT82,5411,TERM2,25-Dec,Neha Singh,Neha Singh,2.5,A,123456,654321,QuickStore,SALE,0,20250895338,nan,123ABC,BATCH001,3/24/2025,5065.44,0,Online,REF6098,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
REVERSAL,TXN1743325809732008175,4532756278912345,0,963075,356,3/23/2025,10:00:00,0,Savings,AUTH3218,MERCHANT80,5411,TERM0,25-Dec,Rajesh Verma,Rajesh Verma,2.5,A,123456,654321,LocalMarket,SALE,0,20250898175,nan,123ABC,BATCH001,3/24/2025,9274.63,0,Online,REF7710,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
BALANCE_TRANSFER,TXN1743325853188029175,4234567812345672,0,201205,356,3/23/2025,10:00:00,0,Savings,AUTH1015,MERCHANT88,5411,TERM4,25-Dec,Priya Sharma,Priya Sharma,2.5,A,123456,654321,GlobalRetail,SALE,0,20250898756,nan,123ABC,BATCH001,3/24/2025,4064.65,0,Online,REF5073,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
REVERSAL,TXN1743325846681023641,4532756278912346,0,152113,356,3/23/2025,10:00:00,0,Savings,AUTH9410,MERCHANT41,5411,TERM2,25-Dec,Priya Sharma,Priya Sharma,2.5,A,123456,654321,MegaShop,SALE,0,20250893222,nan,123ABC,BATCH001,3/24/2025,3158.67,0,Online,REF7183,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
CAPTURE,TXN1743325872326041299,4024007198765432,0,562925,356,3/23/2025,10:00:00,0,Savings,AUTH2889,MERCHANT29,5411,TERM1,25-Dec,Amit Patel,Amit Patel,2.5,A,123456,654321,MegaShop,SALE,0,20250890880,nan,123ABC,BATCH001,3/24/2025,6328.06,0,Online,REF7476,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
CHARGEBACK,TXN1743325812574010196,4532756278912346,0,175159,356,3/23/2025,10:00:00,0,Savings,AUTH3150,MERCHANT71,5411,TERM1,25-Dec,Amit Patel,Amit Patel,2.5,A,123456,654321,SuperMart,SALE,0,20250890025,nan,123ABC,BATCH001,3/24/2025,9356.69,0,Online,REF9360,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
CHARGEBACK,TXN1743325841481020811,4024007198765434,0,613214,356,3/23/2025,10:00:00,0,Savings,AUTH2254,MERCHANT84,5411,TERM1,25-Dec,Priya Sharma,Priya Sharma,2.5,A,123456,654321,MegaShop,SALE,0,20250890392,nan,123ABC,BATCH001,3/24/2025,886.79,0,Online,REF2511,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
REFUND,TXN1743325853188029082,4024007198765436,0,9315,356,3/23/2025,10:00:00,0,Savings,AUTH8620,MERCHANT29,5411,TERM2,25-Dec,Neha Singh,Neha Singh,2.5,A,123456,654321,SuperMart,SALE,0,20250898663,nan,123ABC,BATCH001,3/24/2025,2293.66,0,Online,REF233,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
AUTHORIZATION,TXN1743325859568034163,4024007198765433,0,457816,356,3/23/2025,10:00:00,0,Savings,AUTH9280,MERCHANT45,5411,TERM7,25-Dec,Ravi Kumar,Ravi Kumar,2.5,A,123456,654321,QuickStore,SALE,0,20250893744,nan,123ABC,BATCH001,3/24/2025,5413.58,0,Online,REF5623,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
BALANCE_TRANSFER,TXN1743325838673020415,4532756278912349,0,322364,356,3/23/2025,10:00:00,0,Savings,AUTH2662,MERCHANT33,5411,TERM9,25-Dec,Amit Patel,Amit Patel,2.5,A,123456,654321,SuperMart,SALE,0,20250899995,nan,123ABC,BATCH001,3/24/2025,9424.29,0,Online,REF7703,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
PURCHASE,TXN1743325855587030590,4024007198765435,0,106479,356,3/23/2025,10:00:00,0,Savings,AUTH3457,MERCHANT38,5411,TERM3,25-Dec,Priya Sharma,Priya Sharma,2.5,A,123456,654321,GlobalRetail,SALE,0,20250890172,nan,123ABC,BATCH001,3/24/2025,4475.18,0,Online,REF1772,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
CAPTURE,TXN1743325856971031569,4234567812345670,0,145300,356,3/23/2025,10:00:00,0,Savings,AUTH9275,MERCHANT50,5411,TERM1,25-Dec,Ravi Kumar,Ravi Kumar,2.5,A,123456,654321,GlobalRetail,SALE,0,20250891151,nan,123ABC,BATCH001,3/24/2025,8914.21,0,Online,REF6046,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
AUTHORIZATION,TXN1743325809732007545,4532756278912347,0,116113,356,3/23/2025,10:00:00,0,Savings,AUTH1399,MERCHANT90,5411,TERM4,25-Dec,Amit Patel,Amit Patel,2.5,A,123456,654321,GlobalRetail,SALE,0,20250897543,nan,123ABC,BATCH001,3/24/2025,9657.32,0,Online,REF6185,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
REVERSAL,TXN1743325879959044530,4234567812345673,0,351504,356,3/23/2025,10:00:00,0,Savings,AUTH6711,MERCHANT67,5411,TERM3,25-Dec,Ravi Kumar,Ravi Kumar,2.5,A,123456,654321,SuperMart,SALE,0,20250894112,nan,123ABC,BATCH001,3/24/2025,6027.5,0,Online,REF1195,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
PURCHASE,TXN1743325877234042875,4024007198765432,0,242712,356,3/23/2025,10:00:00,0,Savings,AUTH0580,MERCHANT77,5411,TERM9,25-Dec,Amit Patel,Amit Patel,2.5,A,123456,654321,SuperMart,SALE,0,20250892457,nan,123ABC,BATCH001,3/24/2025,1453.94,0,Online,REF3214,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
BALANCE_TRANSFER,TXN1743325883967048170,4234567812345673,0,162653,356,3/23/2025,10:00:00,0,Savings,AUTH7532,MERCHANT93,5411,TERM1,25-Dec,Priya Sharma,Priya Sharma,2.5,A,123456,654321,MegaShop,SALE,0,20250897751,nan,123ABC,BATCH001,3/24/2025,3418.22,0,Online,REF3733,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
CHARGEBACK,TXN1743325813880010978,4024007198765433,0,179243,356,3/23/2025,10:00:00,0,Savings,AUTH4076,MERCHANT71,5411,TERM4,25-Dec,Ravi Kumar,Ravi Kumar,2.5,A,123456,654321,LocalMarket,SALE,0,20250890561,nan,123ABC,BATCH001,3/24/2025,231.89,0,Online,REF7192,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
CASH_ADVANCE,TXN1743325855587031380,4234567812345673,0,857260,356,3/23/2025,10:00:00,0,Savings,AUTH9283,MERCHANT5,5411,TERM6,25-Dec,Ravi Kumar,Ravi Kumar,2.5,A,123456,654321,GlobalRetail,SALE,0,20250890961,nan,123ABC,BATCH001,3/24/2025,9209.95,0,Online,REF8564,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
BALANCE_TRANSFER,TXN1743325883967047810,4024007198765436,0,352761,356,3/23/2025,10:00:00,0,Savings,AUTH7337,MERCHANT10,5411,TERM4,25-Dec,Rajesh Verma,Rajesh Verma,2.5,A,123456,654321,LocalMarket,SALE,0,20250897392,nan,123ABC,BATCH001,3/24/2025,3112.7,0,Online,REF6789,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
BALANCE_TRANSFER,TXN1743325858310032596,4234567812345675,0,614926,356,3/23/2025,10:00:00,0,Savings,AUTH5530,MERCHANT62,5411,TERM9,25-Dec,Neha Singh,Neha Singh,2.5,A,123456,654321,SuperMart,SALE,0,20250892178,nan,123ABC,BATCH001,3/24/2025,8264.01,0,Online,REF2441,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
REFUND,TXN1743325845465022771,4024007198765432,0,330267,356,3/23/2025,10:00:00,0,Savings,AUTH8946,MERCHANT97,5411,TERM7,25-Dec,Neha Singh,Neha Singh,2.5,A,123456,654321,LocalMarket,SALE,0,20250892352,nan,123ABC,BATCH001,3/24/2025,2407.93,0,Online,REF2330,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
BALANCE_TRANSFER,TXN1743325811111008827,4532756278912345,0,987511,356,3/23/2025,10:00:00,0,Savings,AUTH6405,MERCHANT99,5411,TERM4,25-Dec,Neha Singh,Neha Singh,2.5,A,123456,654321,SuperMart,SALE,0,20250898826,nan,123ABC,BATCH001,3/24/2025,388.74,0,Online,REF5726,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
CHARGEBACK,TXN1743325812574010481,4234567812345675,0,580423,356,3/23/2025,10:00:00,0,Savings,AUTH2597,MERCHANT45,5411,TERM5,25-Dec,Priya Sharma,Priya Sharma,2.5,A,123456,654321,LocalMarket,SALE,0,20250890061,nan,123ABC,BATCH001,3/24/2025,7003.3,0,Online,REF3496,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
REVERSAL,TXN1743325809732007925,4234567812345673,0,249786,356,3/23/2025,10:00:00,0,Savings,AUTH5744,MERCHANT14,5411,TERM0,25-Dec,Priya Sharma,Priya Sharma,2.5,A,123456,654321,SuperMart,SALE,0,20250897924,nan,123ABC,BATCH001,3/24/2025,3827.27,0,Online,REF7327,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
CAPTURE,TXN1743325802003003018,4532756278912348,0,479266,356,3/23/2025,10:00:00,0,Savings,AUTH3601,MERCHANT34,5411,TERM5,25-Dec,Ravi Kumar,Ravi Kumar,2.5,A,123456,654321,GlobalRetail,SALE,0,20250893017,nan,123ABC,BATCH001,3/24/2025,2392.13,0,Online,REF1902,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
BALANCE_TRANSFER,TXN1743325867433038551,4234567812345673,0,537839,356,3/23/2025,10:00:00,0,Savings,AUTH3711,MERCHANT11,5411,TERM6,25-Dec,Neha Singh,Neha Singh,2.5,A,123456,654321,QuickStore,SALE,0,20250898132,nan,123ABC,BATCH001,3/24/2025,1037.84,0,Online,REF5766,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
BALANCE_TRANSFER,TXN1743325850598027169,4024007198765436,0,352764,356,3/23/2025,10:00:00,0,Savings,AUTH0651,MERCHANT48,5411,TERM3,25-Dec,Priya Sharma,Priya Sharma,2.5,A,123456,654321,SuperMart,SALE,0,20250896750,nan,123ABC,BATCH001,3/24/2025,5516.35,0,Online,REF673,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
REFUND,TXN1743325881244045598,4234567812345673,0,74278,356,3/23/2025,10:00:00,0,Savings,AUTH6562,MERCHANT35,5411,TERM0,25-Dec,Ravi Kumar,Ravi Kumar,2.5,A,123456,654321,LocalMarket,SALE,0,20250895179,nan,123ABC,BATCH001,3/24/2025,129.76,0,Online,REF9019,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
REVERSAL,TXN1743325860832035436,4532756278912348,0,701549,356,3/23/2025,10:00:00,0,Savings,AUTH5470,MERCHANT59,5411,TERM5,25-Dec,Rajesh Verma,Rajesh Verma,2.5,A,123456,654321,LocalMarket,SALE,0,20250895016,nan,123ABC,BATCH001,3/24/2025,9956.6,0,Online,REF2411,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
AUTHORIZATION,TXN1743325859568033999,4024007198765432,0,527552,356,3/23/2025,10:00:00,0,Savings,AUTH8708,MERCHANT56,5411,TERM9,25-Dec,Rajesh Verma,Rajesh Verma,2.5,A,123456,654321,GlobalRetail,SALE,0,20250893580,nan,123ABC,BATCH001,3/24/2025,6379.64,0,Online,REF872,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
PURCHASE,TXN1743325815085012382,4234567812345670,0,41153,356,3/23/2025,10:00:00,0,Savings,AUTH2100,MERCHANT95,5411,TERM4,25-Dec,Neha Singh,Neha Singh,2.5,A,123456,654321,QuickStore,SALE,0,20250891960,nan,123ABC,BATCH001,3/24/2025,2682.11,0,Online,REF2888,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
CHARGEBACK,TXN1743325851843027563,4024007198765436,0,922084,356,3/23/2025,10:00:00,0,Savings,AUTH4843,MERCHANT19,5411,TERM8,25-Dec,Priya Sharma,Priya Sharma,2.5,A,123456,654321,GlobalRetail,SALE,0,20250897143,nan,123ABC,BATCH001,3/24/2025,5049.04,0,Online,REF3262,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
CASH_ADVANCE,TXN1743325844197021645,4532756278912345,0,180427,356,3/23/2025,10:00:00,0,Savings,AUTH0824,MERCHANT35,5411,TERM2,25-Dec,Priya Sharma,Priya Sharma,2.5,A,123456,654321,GlobalRetail,SALE,0,20250891227,nan,123ABC,BATCH001,3/24/2025,5296.42,0,Online,REF5425,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
BALANCE_TRANSFER,TXN1743325848081024539,4532756278912346,0,11075,356,3/23/2025,10:00:00,0,Savings,AUTH4673,MERCHANT22,5411,TERM8,25-Dec,Rajesh Verma,Rajesh Verma,2.5,A,123456,654321,MegaShop,SALE,0,20250894122,nan,123ABC,BATCH001,3/24/2025,9401.91,0,Online,REF4268,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
CASH_ADVANCE,TXN1743325815084011572,4234567812345674,0,13669,356,3/23/2025,10:00:00,0,Savings,AUTH3239,MERCHANT14,5411,TERM5,25-Dec,Ravi Kumar,Ravi Kumar,2.5,A,123456,654321,LocalMarket,SALE,0,20250891151,nan,123ABC,BATCH001,3/24/2025,1649.66,0,Online,REF2155,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
PURCHASE,TXN1743325867433039448,4024007198765435,0,396069,356,3/23/2025,10:00:00,0,Savings,AUTH4383,MERCHANT28,5411,TERM6,25-Dec,Neha Singh,Neha Singh,2.5,A,123456,654321,QuickStore,SALE,0,20250899028,nan,123ABC,BATCH001,3/24/2025,9419.12,0,Online,REF2019,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
REFUND,TXN1743325849365026291,4024007198765433,0,446794,356,3/23/2025,10:00:00,0,Savings,AUTH7582,MERCHANT22,5411,TERM3,25-Dec,Neha Singh,Neha Singh,2.5,A,123456,654321,SuperMart,SALE,0,20250895871,nan,123ABC,BATCH001,3/24/2025,1448.74,0,Online,REF510,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
BALANCE_TRANSFER,TXN1743325819109014259,4532756278912349,0,283621,356,3/23/2025,10:00:00,0,Savings,AUTH9628,MERCHANT64,5411,TERM2,25-Dec,Priya Sharma,Priya Sharma,2.5,A,123456,654321,MegaShop,SALE,0,20250893840,nan,123ABC,BATCH001,3/24/2025,2551.87,0,Online,REF5413,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
PURCHASE,TXN1743325886834050104,4024007198765432,0,682474,356,3/23/2025,10:00:00,0,Savings,AUTH7036,MERCHANT12,5411,TERM0,25-Dec,Priya Sharma,Priya Sharma,2.5,A,123456,654321,GlobalRetail,SALE,0,20250899685,nan,123ABC,BATCH001,3/24/2025,9640.48,0,Online,REF7566,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
REVERSAL,TXN1743325853188029337,4532756278912347,0,244516,356,3/23/2025,10:00:00,0,Savings,AUTH5340,MERCHANT85,5411,TERM1,25-Dec,Priya Sharma,Priya Sharma,2.5,A,123456,654321,GlobalRetail,SALE,0,20250898918,nan,123ABC,BATCH001,3/24/2025,5992.16,0,Online,REF6209,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
CAPTURE,TXN1743325851843028003,4532756278912349,0,659921,356,3/23/2025,10:00:00,0,Savings,AUTH6103,MERCHANT15,5411,TERM0,25-Dec,Amit Patel,Amit Patel,2.5,A,123456,654321,MegaShop,SALE,0,20250897583,nan,123ABC,BATCH001,3/24/2025,2595.08,0,Online,REF1916,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
CASH_ADVANCE,TXN1743325856971031692,4234567812345674,0,213480,356,3/23/2025,10:00:00,0,Savings,AUTH0485,MERCHANT3,5411,TERM3,25-Dec,Rajesh Verma,Rajesh Verma,2.5,A,123456,654321,SuperMart,SALE,0,20250891271,nan,123ABC,BATCH001,3/24/2025,6996.16,0,Online,REF3301,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
BALANCE_TRANSFER,TXN1743325805114004760,4024007198765436,0,649088,356,3/23/2025,10:00:00,0,Savings,AUTH2893,MERCHANT87,5411,TERM9,25-Dec,Rajesh Verma,Rajesh Verma,2.5,A,123456,654321,QuickStore,SALE,0,20250894760,nan,123ABC,BATCH001,3/24/2025,2394.84,0,Online,REF8509,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
BALANCE_TRANSFER,TXN1743325820761015411,4234567812345670,0,856057,356,3/23/2025,10:00:00,0,Savings,AUTH0251,MERCHANT66,5411,TERM0,25-Dec,Neha Singh,Neha Singh,2.5,A,123456,654321,GlobalRetail,SALE,0,20250894989,nan,123ABC,BATCH001,3/24/2025,5592.08,0,Online,REF1543,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
REFUND,TXN1743325856972032495,4532756278912345,0,939707,356,3/23/2025,10:00:00,0,Savings,AUTH9268,MERCHANT17,5411,TERM5,25-Dec,Priya Sharma,Priya Sharma,2.5,A,123456,654321,GlobalRetail,SALE,0,20250892076,nan,123ABC,BATCH001,3/24/2025,9693.78,0,Online,REF4745,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
REVERSAL,TXN1743325822300016074,4234567812345673,0,671974,356,3/23/2025,10:00:00,0,Savings,AUTH3597,MERCHANT0,5411,TERM9,25-Dec,Amit Patel,Amit Patel,2.5,A,123456,654321,SuperMart,SALE,0,20250895654,nan,123ABC,BATCH001,3/24/2025,7977.62,0,Online,REF6524,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
BALANCE_TRANSFER,TXN1743325867433038550,4024007198765434,0,220173,356,3/23/2025,10:00:00,0,Savings,AUTH5214,MERCHANT67,5411,TERM9,25-Dec,Ravi Kumar,Ravi Kumar,2.5,A,123456,654321,SuperMart,SALE,0,20250898130,nan,123ABC,BATCH001,3/24/2025,7683.02,0,Online,REF5095,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
CASH_ADVANCE,TXN1743325851843027869,4234567812345675,0,301822,356,3/23/2025,10:00:00,0,Savings,AUTH2181,MERCHANT72,5411,TERM8,25-Dec,Ravi Kumar,Ravi Kumar,2.5,A,123456,654321,GlobalRetail,SALE,0,20250897450,nan,123ABC,BATCH001,3/24/2025,6755.25,0,Online,REF9849,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
CAPTURE,TXN1743325858310032885,4024007198765432,0,306005,356,3/23/2025,10:00:00,0,Savings,AUTH4585,MERCHANT31,5411,TERM1,25-Dec,Ravi Kumar,Ravi Kumar,2.5,A,123456,654321,SuperMart,SALE,0,20250892464,nan,123ABC,BATCH001,3/24/2025,4989.84,0,Online,REF5774,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
REVERSAL,TXN1743325805114004840,4024007198765432,0,212742,356,3/23/2025,10:00:00,0,Savings,AUTH6231,MERCHANT6,5411,TERM2,25-Dec,Amit Patel,Amit Patel,2.5,A,123456,654321,LocalMarket,SALE,0,20250894840,nan,123ABC,BATCH001,3/24/2025,3592.12,0,Online,REF6615,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
CAPTURE,TXN1743325815085012413,4532756278912346,0,566496,356,3/23/2025,10:00:00,0,Savings,AUTH8637,MERCHANT74,5411,TERM9,25-Dec,Rajesh Verma,Rajesh Verma,2.5,A,123456,654321,QuickStore,SALE,0,20250891993,nan,123ABC,BATCH001,3/24/2025,9940,0,Online,REF4340,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
CASH_ADVANCE,TXN1743325809732007610,4532756278912348,0,245494,356,3/23/2025,10:00:00,0,Savings,AUTH1258,MERCHANT17,5411,TERM9,25-Dec,Neha Singh,Neha Singh,2.5,A,123456,654321,GlobalRetail,SALE,0,20250897610,nan,123ABC,BATCH001,3/24/2025,7072.01,0,Online,REF1279,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
BALANCE_TRANSFER,TXN1743325869034039909,4532756278912345,0,557903,356,3/23/2025,10:00:00,0,Savings,AUTH7867,MERCHANT14,5411,TERM7,25-Dec,Rajesh Verma,Rajesh Verma,2.5,A,123456,654321,GlobalRetail,SALE,0,20250899487,nan,123ABC,BATCH001,3/24/2025,3385.22,0,Online,REF4345,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
CHARGEBACK,TXN1743325854387029736,4234567812345671,0,689478,356,3/23/2025,10:00:00,0,Savings,AUTH1640,MERCHANT37,5411,TERM3,25-Dec,Rajesh Verma,Rajesh Verma,2.5,A,123456,654321,GlobalRetail,SALE,0,20250899317,nan,123ABC,BATCH001,3/24/2025,6742.34,0,Online,REF4426,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
CASH_ADVANCE,TXN1743325886834050423,4532756278912346,0,744647,356,3/23/2025,10:00:00,0,Savings,AUTH5792,MERCHANT73,5411,TERM6,25-Dec,Rajesh Verma,Rajesh Verma,2.5,A,123456,654321,LocalMarket,SALE,0,20250890005,nan,123ABC,BATCH001,3/24/2025,8871.28,0,Online,REF2024,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
BALANCE_TRANSFER,TXN1743325872326040560,4024007198765434,0,12157,356,3/23/2025,10:00:00,0,Savings,AUTH4278,MERCHANT47,5411,TERM9,25-Dec,Rajesh Verma,Rajesh Verma,2.5,A,123456,654321,SuperMart,SALE,0,20250890142,nan,123ABC,BATCH001,3/24/2025,4663.87,0,Online,REF5505,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
REFUND,TXN1743325872326040708,4024007198765434,0,961081,356,3/23/2025,10:00:00,0,Savings,AUTH2121,MERCHANT39,5411,TERM3,25-Dec,Neha Singh,Neha Singh,2.5,A,123456,654321,GlobalRetail,SALE,0,20250890290,nan,123ABC,BATCH001,3/24/2025,1681.92,0,Online,REF9685,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
REFUND,TXN1743325872326040786,4024007198765436,0,612441,356,3/23/2025,10:00:00,0,Savings,AUTH9777,MERCHANT7,5411,TERM9,25-Dec,Amit Patel,Amit Patel,2.5,A,123456,654321,MegaShop,SALE,0,20250890367,nan,123ABC,BATCH001,3/24/2025,1552.96,0,Online,REF4296,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
BALANCE_TRANSFER,TXN1743325883967048232,4024007198765434,0,591051,356,3/23/2025,10:00:00,0,Savings,AUTH7269,MERCHANT97,5411,TERM3,25-Dec,Ravi Kumar,Ravi Kumar,2.5,A,123456,654321,MegaShop,SALE,0,20250897814,nan,123ABC,BATCH001,3/24/2025,5454.47,0,Online,REF1997,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
REFUND,TXN1743325862074036009,4234567812345675,0,946161,356,3/23/2025,10:00:00,0,Savings,AUTH3762,MERCHANT96,5411,TERM5,25-Dec,Amit Patel,Amit Patel,2.5,A,123456,654321,LocalMarket,SALE,0,20250895589,nan,123ABC,BATCH001,3/24/2025,979.77,0,Online,REF6418,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
BALANCE_TRANSFER,TXN1743325862074035825,4234567812345674,0,547672,356,3/23/2025,10:00:00,0,Savings,AUTH8254,MERCHANT91,5411,TERM7,25-Dec,Priya Sharma,Priya Sharma,2.5,A,123456,654321,SuperMart,SALE,0,20250895406,nan,123ABC,BATCH001,3/24/2025,1295.46,0,Online,REF5517,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
REFUND,TXN1743325806742005971,4024007198765432,0,147140,356,3/23/2025,10:00:00,0,Savings,AUTH7775,MERCHANT58,5411,TERM8,25-Dec,Rajesh Verma,Rajesh Verma,2.5,A,123456,654321,GlobalRetail,SALE,0,20250895973,nan,123ABC,BATCH001,3/24/2025,3639.48,0,Online,REF1221,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
REVERSAL,TXN1743325885428048882,4234567812345675,0,958451,356,3/23/2025,10:00:00,0,Savings,AUTH3594,MERCHANT77,5411,TERM5,25-Dec,Rajesh Verma,Rajesh Verma,2.5,A,123456,654321,GlobalRetail,SALE,0,20250898464,nan,123ABC,BATCH001,3/24/2025,9955.45,0,Online,REF5946,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
PURCHASE,TXN1743325877234043316,4234567812345673,0,397132,356,3/23/2025,10:00:00,0,Savings,AUTH9184,MERCHANT7,5411,TERM3,25-Dec,Neha Singh,Neha Singh,2.5,A,123456,654321,SuperMart,SALE,0,20250892897,nan,123ABC,BATCH001,3/24/2025,5605.26,0,Online,REF477,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
CHARGEBACK,TXN1743325854387030016,4234567812345671,0,515758,356,3/23/2025,10:00:00,0,Savings,AUTH9418,MERCHANT98,5411,TERM1,25-Dec,Ravi Kumar,Ravi Kumar,2.5,A,123456,654321,SuperMart,SALE,0,20250899597,nan,123ABC,BATCH001,3/24/2025,2325.74,0,Online,REF9583,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
AUTHORIZATION,TXN1743325815085012090,4024007198765432,0,433161,356,3/23/2025,10:00:00,0,Savings,AUTH2169,MERCHANT2,5411,TERM9,25-Dec,Rajesh Verma,Rajesh Verma,2.5,A,123456,654321,GlobalRetail,SALE,0,20250891668,nan,123ABC,BATCH001,3/24/2025,5138.15,0,Online,REF6215,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
CAPTURE,TXN1743325858311033356,4532756278912349,0,682817,356,3/23/2025,10:00:00,0,Savings,AUTH4011,MERCHANT48,5411,TERM7,25-Dec,Priya Sharma,Priya Sharma,2.5,A,123456,654321,LocalMarket,SALE,0,20250892936,nan,123ABC,BATCH001,3/24/2025,5516.97,0,Online,REF9449,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
PURCHASE,TXN1743325849364025522,4024007198765434,0,496723,356,3/23/2025,10:00:00,0,Savings,AUTH9031,MERCHANT86,5411,TERM6,25-Dec,Ravi Kumar,Ravi Kumar,2.5,A,123456,654321,QuickStore,SALE,0,20250895103,nan,123ABC,BATCH001,3/24/2025,5848.13,0,Online,REF5842,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
